Gene,Component,Gene_loading,Gene_display,mean_fitness,min_fitness,max_fitness,strongest_defect_feature,strongest_defect_time,strongest_defect_space,strongest_positive_feature,strongest_positive_time,strongest_positive_space,dynamic_range,abs_loading,abs_rank
N900_RS14190,TensorComp1,4.918301037981888,"phosphatidylglycerophosphatase B, putative",0.2620648016666667,-1.1722,4.4664,6h_SI9,6h,SI9,1h_SI1,1h,SI1,5.6386,4.918301037981888,1070.0
N900_RS14195,TensorComp1,4.798050062118949,sstT,1.32177243,-0.44535,5.042,1h_SI3,1h,SI3,1h_SI1,1h,SI1,5.48735,4.798050062118949,1164.0
N900_RS14200,TensorComp1,3.466410033872692,copper chaperone PCu(A)C,1.1888663833333335,-0.38079,4.8714,12h_SI3,12h,SI3,3h_SI5,3h,SI5,5.252190000000001,3.466410033872692,2040.0
N900_RS14205,TensorComp1,3.175040570115332,Sco1-related protein,0.76688455,-1.2568,4.83,24h_SI1,24h,SI1,3h_SI2,3h,SI2,6.0868,3.175040570115332,2194.0
N900_RS14210,TensorComp1,0.5382503705321905,N900_RS14210,1.1871019333333335,-1.7846,6.4076,3h_SI9,3h,SI9,3h_SI1,3h,SI1,8.1922,0.5382503705321905,3084.0
N900_RS14215,TensorComp1,4.991862538814602,VC_A0040_BLAST,-0.48501354499999993,-3.2327,4.0344,12h_SI9,12h,SI9,1h_co,1h,co,7.267099999999999,4.991862538814602,1026.0
N900_RS14220,TensorComp1,2.0377900968655482,gltS,0.662897855,-1.1081,5.2975,12h_SI5,12h,SI5,6h_SI1,6h,SI1,6.405600000000001,2.0377900968655482,2671.0
N900_RS14225,TensorComp1,4.42648687404348,VC_A0042_BLAST,1.1228020749999998,-0.20752,4.2799,3h_SI4,3h,SI4,6h_SI2,6h,SI2,4.487419999999999,4.42648687404348,1458.0
N900_RS14230,TensorComp1,3.616732678969542,N-acetyltransferase_7,-0.3235655166666666,-2.6091,5.0117,3h_SI7,3h,SI7,3h_st,3h,st,7.620800000000001,3.616732678969542,1968.0
N900_RS14235,TensorComp1,4.518181691558749,tolB_2,0.6310261366666664,-0.67938,3.6592,3h_SI4,3h,SI4,12h_st,12h,st,4.338579999999999,4.518181691558749,1390.0
N900_RS14240,TensorComp1,5.838714356586492,yiaV,1.1827708500000003,-0.61662,4.5218,24h_SI9,24h,SI9,3h_SI1,3h,SI1,5.13842,5.838714356586492,307.0
N900_RS14245,TensorComp1,4.7844258164461975,yiaW,0.22807693333333334,-1.5059,3.7472,6h_SI8,6h,SI8,3h_SI4,3h,SI4,5.2531,4.7844258164461975,1173.0
N900_RS14250,TensorComp1,3.1919576089940267,N900_RS14250,1.0387749216666666,-0.70972,4.0651,1h_SI1,1h,SI1,3h_SI3,3h,SI3,4.77482,3.1919576089940267,2188.0
N900_RS14255,TensorComp1,4.561760707848901,N900_RS14255,0.9176737833333332,-0.40458,4.1073,3h_SI4,3h,SI4,3h_SI3,3h,SI3,4.511880000000001,4.561760707848901,1356.0
N900_RS14260,TensorComp1,2.0661202122128284,N900_RS14260,-0.04916328333333332,-1.5291,4.0534,12h_SI5,12h,SI5,6h_st,6h,st,5.5825,2.0661202122128284,2664.0
N900_RS14265,TensorComp1,6.500887273821135,deoD_2,1.0826106466666665,-0.30296,3.7815,12h_SI7,12h,SI7,3h_st,3h,st,4.08446,6.500887273821135,20.0
N900_RS14270,TensorComp1,2.1200642991564935,N900_RS14270,1.1842070666666666,-1.9137,6.0111,1h_SI7,1h,SI7,6h_SI4,6h,SI4,7.924799999999999,2.1200642991564935,2643.0
N900_RS14275,TensorComp1,5.304086606821803,N900_RS14275,0.5589891283333334,-1.2648,4.0015,6h_SI9,6h,SI9,6h_st,6h,st,5.2663,5.304086606821803,764.0
N900_RS14280,TensorComp1,4.451892636679045,merr,0.29712685000000005,-1.2586,3.4417,24h_SI3,24h,SI3,12h_SI3,12h,SI3,4.7003,4.451892636679045,1442.0
N900_RS14285,TensorComp1,3.4777051909360814,phrB_2,0.23136890000000002,-1.3958,3.3095,6h_st,6h,st,3h_SI3,3h,SI3,4.705299999999999,3.4777051909360814,2031.0
N900_RS14290,TensorComp1,2.031282588394814,ycfS,-0.4082848666666667,-2.0012,3.5802,12h_SI2,12h,SI2,6h_st,6h,st,5.5814,2.031282588394814,2673.0
N900_RS14295,TensorComp1,1.00748219126697,lpp,0.6728104166666665,-1.6127,4.9548,6h_SI5,6h,SI5,3h_SI3,3h,SI3,6.5675,1.00748219126697,2972.0
N900_RS14310,TensorComp1,6.159401857757355,ptrB,1.43388195,-0.054054,4.0928,3h_co,3h,co,3h_SI3,3h,SI3,4.146854,6.159401857757355,112.0
N900_RS14315,TensorComp1,5.341038881883588,tonb,0.9279087500000001,-0.55172,4.0346,6h_st,6h,st,1h_SI1,1h,SI1,4.586320000000001,5.341038881883588,740.0
N900_RS14320,TensorComp1,4.776747440816759,N900_RS14320,0.8257651666666667,-0.64958,4.1765,6h_SI4,6h,SI4,3h_SI2,3h,SI2,4.82608,4.776747440816759,1177.0
N900_RS14325,TensorComp1,5.069699026160954,N900_RS14325,0.9193572166666666,-0.51322,4.2215,24h_st,24h,st,3h_SI1,3h,SI1,4.734719999999999,5.069699026160954,963.0
N900_RS14330,TensorComp1,4.68615893268983,hutR,0.8032932199999999,-0.50336,3.8902,1h_st,1h,st,12h_st,12h,st,4.39356,4.68615893268983,1265.0
N900_RS14335,TensorComp1,4.464500282801026,methyl-accepting chemotaxis protein_26,0.10606090166666667,-1.3379,3.6943,3h_SI8,3h,SI8,3h_SI3,3h,SI3,5.0322000000000005,4.464500282801026,1431.0
N900_RS14340,TensorComp1,5.817322651801074,pstS1_1,-0.09736410000000004,-2.3482,3.7203,3h_SI7,3h,SI7,3h_SI5,3h,SI5,6.0685,5.817322651801074,320.0
N900_RS14345,TensorComp1,4.994776860051513,pstC,0.6769671666666668,-1.5202,4.96,24h_co,24h,co,3h_st,3h,st,6.4802,4.994776860051513,1024.0
N900_RS14350,TensorComp1,0.5972473522816959,pstA_2,-0.7363195333333333,-2.9854,3.1507,24h_st,24h,st,1h_ce,1h,ce,6.1361,0.5972473522816959,3076.0
N900_RS14355,TensorComp1,2.2471746066267313,phosphate ABC transporter ATP-binding protein,-0.12751176666666664,-2.0726,4.0821,12h_SI5,12h,SI5,3h_SI1,3h,SI1,6.1547,2.2471746066267313,2595.0
N900_RS14360,TensorComp1,4.353357542255716,N900_RS14360,0.35831196166666673,-1.311,3.3667,12h_st,12h,st,3h_st,3h,st,4.6777,4.353357542255716,1512.0
N900_RS14365,TensorComp1,5.605661683895786,molybdopterin-dependent oxidoreductase,1.2177329350000001,-0.37293,4.0644,1h_SI7,1h,SI7,3h_SI4,3h,SI4,4.43733,5.605661683895786,482.0
N900_RS14370,TensorComp1,4.652695161903324,N900_RS14370,0.39747275000000004,-1.4551,3.6045,6h_SI3,6h,SI3,3h_st,3h,st,5.0596,4.652695161903324,1296.0
N900_RS14375,TensorComp1,5.75604741830638,dauA,1.0196664816666667,-0.18046,3.7145,1h_st,1h,st,12h_SI1,12h,SI1,3.89496,5.75604741830638,369.0
N900_RS14380,TensorComp1,2.5185574820433576,"1,4-alpha-glucan-branching protein",0.25979,-0.94289,2.7666,12h_SI9,12h,SI9,3h_SI5,3h,SI5,3.7094899999999997,2.5185574820433576,2486.0
N900_RS14385,TensorComp1,3.454791290977123,shyA_BLAST,0.4839061516666667,-1.3066,3.7838,12h_SI3,12h,SI3,3h_SI3,3h,SI3,5.0904,3.454791290977123,2049.0
N900_RS14390,TensorComp1,2.8162827608385763,N900_RS14390,-0.2869692833333333,-1.5642,2.4019,12h_st,12h,st,3h_SI4,3h,SI4,3.9661,2.8162827608385763,2366.0
N900_RS14395,TensorComp1,5.933885570220444,pgrR,1.13096449,-0.32257,4.5955,6h_st,6h,st,6h_SI2,6h,SI2,4.91807,5.933885570220444,230.0
N900_RS14400,TensorComp1,5.152617887831412,mdtL_2,1.4233319000000002,-0.099051,4.2219,1h_SI8,1h,SI8,24h_SI1,24h,SI1,4.320951,5.152617887831412,891.0
N900_RS14405,TensorComp1,-0.07927600919015386,soxR,0.8360000499999999,-0.96073,5.2109,1h_SI6,1h,SI6,3h_SI2,3h,SI2,6.1716299999999995,0.07927600919015386,3178.0
N900_RS14410,TensorComp1,5.386898232451057,MFS transporter_3,0.5032763766666668,-1.0009,4.284,3h_ce,3h,ce,3h_st,3h,st,5.2848999999999995,5.386898232451057,692.0
N900_RS14415,TensorComp1,5.901762374705912,N900_RS14415,1.1584876999999998,-1.0697,3.9942,3h_SI5,3h,SI5,6h_st,6h,st,5.0639,5.901762374705912,256.0
N900_RS14425,TensorComp1,4.250361913748055,gltP_2,1.0929080166666665,-0.17046,5.5217,1h_SI7,1h,SI7,6h_st,6h,st,5.69216,4.250361913748055,1572.0
N900_RS14430,TensorComp1,5.667403805288929,eamA_9,1.0731716316666668,-0.079083,4.1533,24h_SI6,24h,SI6,6h_SI4,6h,SI4,4.232383,5.667403805288929,438.0
N900_RS14435,TensorComp1,3.138069613441573,VC_A0091_BLAST,-0.10999609166666666,-1.416,4.011,3h_SI1,3h,SI1,3h_st,3h,st,5.427,3.138069613441573,2214.0
N900_RS14440,TensorComp1,4.041069799496885,triacylglycerol lipase,0.9176072800000001,-0.55092,4.0328,3h_SI1,3h,SI1,6h_ce,6h,ce,4.58372,4.041069799496885,1710.0
N900_RS14455,TensorComp1,6.290021294100492,N900_RS14455,1.1364730583333331,-0.32517,4.2464,1h_SI6,1h,SI6,6h_SI2,6h,SI2,4.57157,6.290021294100492,62.0
N900_RS14460,TensorComp1,5.93763109328215,N900_RS14460,1.63304785,-0.055464,4.5747,1h_SI6,1h,SI6,3h_SI1,3h,SI1,4.630164,5.93763109328215,228.0
N900_RS14465,TensorComp1,2.444547722987891,NUDIX hydrolase_1,0.07432992333333334,-1.4637,3.5777,24h_SI4,24h,SI4,3h_SI6,3h,SI6,5.0414,2.444547722987891,2510.0
N900_RS14470,TensorComp1,3.3788867856137563,pncB,0.7233546166666667,-1.042,3.6516,1h_co,1h,co,1h_SI1,1h,SI1,4.6936,3.3788867856137563,2092.0
N900_RS14475,TensorComp1,5.729070641953185,ydgJ,0.7585031666666667,-0.89777,3.7676,6h_st,6h,st,3h_SI3,3h,SI3,4.665369999999999,5.729070641953185,390.0
N900_RS14480,TensorComp1,5.955373238440045,phage shock protein E,1.328314295,-0.16801,5.0278,1h_SI8,1h,SI8,12h_SI2,12h,SI2,5.19581,5.955373238440045,218.0
N900_RS14485,TensorComp1,6.053376247642819,N900_RS14485,1.3514239333333333,-0.12221,4.0661,1h_SI6,1h,SI6,12h_SI1,12h,SI1,4.1883099999999995,6.053376247642819,159.0
N900_RS14490,TensorComp1,2.4343512451488505,HAD family phosphatase,0.6066659499999999,-1.021,4.004,6h_SI3,6h,SI3,3h_st,3h,st,5.0249999999999995,2.4343512451488505,2514.0
N900_RS14495,TensorComp1,2.634131785197603,SulP family inorganic anion transporter_2,0.6758324533333334,-0.631,3.4462,6h_co,6h,co,6h_st,6h,st,4.0772,2.634131785197603,2433.0
N900_RS14500,TensorComp1,4.876095434169815,RluA family pseudouridine synthase,0.7282484348333333,-0.81402,2.9619,3h_SI3,3h,SI3,6h_st,6h,st,3.77592,4.876095434169815,1100.0
N900_RS14505,TensorComp1,4.439010932241672,type VI secretion system PAAR protein_2,0.8331022499999997,-0.51853,3.3498,3h_st,3h,st,3h_SI2,3h,SI2,3.8683300000000003,4.439010932241672,1448.0
N900_RS14510,TensorComp1,3.8982920283123264,N900_RS14510,1.0286589099999999,-0.45981,4.7643,3h_SI3,3h,SI3,6h_st,6h,st,5.2241100000000005,3.8982920283123264,1799.0
N900_RS14515,TensorComp1,-0.7305910193892906,tssB,-0.06134811666666665,-1.6234,2.6234,12h_SI2,12h,SI2,6h_SI3,6h,SI3,4.2468,0.7305910193892906,3044.0
N900_RS14520,TensorComp1,4.578697764359006,tssC,1.0157486166666667,-0.40848,4.101,3h_SI3,3h,SI3,3h_SI2,3h,SI2,4.50948,4.578697764359006,1346.0
N900_RS14525,TensorComp1,1.8129668945419326,tssE,0.7856473333333334,-1.6346,6.3144,3h_SI6,3h,SI6,6h_ce,6h,ce,7.949,1.8129668945419326,2733.0
N900_RS14530,TensorComp1,3.036906728074967,tssF,0.6000147499999999,-0.90889,5.7526,6h_SI7,6h,SI7,6h_st,6h,st,6.661490000000001,3.036906728074967,2258.0
N900_RS14535,TensorComp1,4.944385538429902,tssG,0.8065484500000001,-0.7013,4.1828,6h_ce,6h,ce,6h_SI3,6h,SI3,4.8841,4.944385538429902,1055.0
N900_RS14540,TensorComp1,5.761232027426304,tagH,0.8445806916666666,-0.33497,3.9672,24h_ce,24h,ce,3h_SI2,3h,SI2,4.30217,5.761232027426304,360.0
N900_RS14545,TensorComp1,4.5191228999306565,tssJ,1.53965285,-0.58724,4.3562,3h_SI9,3h,SI9,3h_SI6,3h,SI6,4.943440000000001,4.5191228999306565,1389.0
N900_RS14550,TensorComp1,3.0742124331663603,tssK,0.6180601833333335,-1.1407,4.016,6h_st,6h,st,1h_SI1,1h,SI1,5.1567,3.0742124331663603,2242.0
N900_RS14555,TensorComp1,4.017840863384341,vasF,0.3530161666666667,-1.4007,4.1331,12h_SI2,12h,SI2,6h_SI2,6h,SI2,5.533799999999999,4.017840863384341,1719.0
N900_RS14560,TensorComp1,5.582383964356418,tssH,0.9200113366666667,-0.3958,3.6136,6h_st,6h,st,3h_SI5,3h,SI5,4.0094,5.582383964356418,516.0
N900_RS14565,TensorComp1,5.343988701506633,vasH,0.6813372166666667,-0.62938,3.8638,3h_SI5,3h,SI5,3h_SI3,3h,SI3,4.49318,5.343988701506633,737.0
N900_RS14570,TensorComp1,5.6095477862267344,tagO,1.0331540333333333,-0.47112,3.5782,12h_st,12h,st,3h_SI5,3h,SI5,4.04932,5.6095477862267344,474.0
N900_RS14575,TensorComp1,5.466463224419725,tssA,0.6942221333333334,-1.1237,3.5923,6h_st,6h,st,3h_SI2,3h,SI2,4.715999999999999,5.466463224419725,610.0
N900_RS14580,TensorComp1,4.063854461052019,tssM,0.7569246966666667,-0.77626,4.4856,6h_st,6h,st,3h_SI4,3h,SI4,5.2618599999999995,4.063854461052019,1685.0
N900_RS14585,TensorComp1,4.738409322254862,vasL,1.0723734999999999,-0.64779,3.6615,3h_SI1,3h,SI1,12h_SI2,12h,SI2,4.30929,4.738409322254862,1217.0
N900_RS14590,TensorComp1,4.225492403092933,N900_RS14590,1.5880306666666668,-0.23061,5.43,1h_ce,1h,ce,1h_st,1h,st,5.66061,4.225492403092933,1586.0
N900_RS14595,TensorComp1,-1.1269081330951745,tssI_2,-0.4572842166666667,-2.1247,2.1407,6h_SI3,6h,SI3,3h_SI1,3h,SI1,4.2654,1.1269081330951745,2940.0
N900_RS14600,TensorComp1,3.648922152182392,tsiV3,2.4871110000000005,-0.72289,7.6174,1h_SI6,1h,SI6,6h_SI2,6h,SI2,8.34029,3.648922152182392,1952.0
N900_RS14605,TensorComp1,3.156005755862211,N900_RS14605,0.8576984833333332,-0.71698,3.9082,3h_co,3h,co,6h_SI2,6h,SI2,4.62518,3.156005755862211,2207.0
N900_RS14615,TensorComp1,5.1645775771162,rbsD,0.7879328500000001,-0.92322,5.5236,12h_SI8,12h,SI8,6h_SI1,6h,SI1,6.44682,5.1645775771162,881.0
N900_RS14620,TensorComp1,3.950324288682317,rbsA,1.08865304,-0.7503,4.4801,12h_st,12h,st,6h_SI3,6h,SI3,5.2304,3.950324288682317,1770.0
N900_RS14625,TensorComp1,5.631925980002874,rbsC,0.6735404050000001,-1.0134,4.7812,12h_SI5,12h,SI5,6h_SI2,6h,SI2,5.7946,5.631925980002874,464.0
N900_RS14630,TensorComp1,3.731989240463223,rbsB,1.2846966666666666,-0.88694,5.4425,1h_SI9,1h,SI9,6h_SI4,6h,SI4,6.32944,3.731989240463223,1900.0
N900_RS14635,TensorComp1,5.1230026664959,rbsK,1.1860945200000004,-0.15649,5.0401,1h_SI8,1h,SI8,6h_st,6h,st,5.19659,5.1230026664959,924.0
N900_RS14640,TensorComp1,2.900133770506569,laci_2,0.16181638333333334,-3.3489,3.8229,6h_SI8,6h,SI8,3h_SI4,3h,SI4,7.1718,2.900133770506569,2332.0
N900_RS14645,TensorComp1,6.287229912701982,pnuC,0.5002800000000001,-0.88914,3.6043,3h_st,3h,st,6h_SI2,6h,SI2,4.49344,6.287229912701982,63.0
N900_RS14650,TensorComp1,5.127873203522606,Nicotinamide riboside transporter PnuC_BLAST,1.5683465833333334,-2.2388,5.8015,1h_SI5,1h,SI5,3h_st,3h,st,8.0403,5.127873203522606,920.0
N900_RS14655,TensorComp1,3.8969243166913694,udp_2,1.0243475499999999,-0.73228,3.5275,6h_SI2,6h,SI2,3h_st,3h,st,4.25978,3.8969243166913694,1800.0
N900_RS14660,TensorComp1,3.4579282772562507,Crp/Fnr family transcriptional regulator_2,0.24560546000000003,-1.7513,2.8914,6h_SI3,6h,SI3,12h_SI1,12h,SI1,4.6427,3.4579282772562507,2047.0
N900_RS14665,TensorComp1,5.559652113774022,glpQ,1.2012939833333336,-0.33113,3.4352,3h_st,3h,st,3h_SI3,3h,SI3,3.76633,5.559652113774022,538.0
N900_RS14670,TensorComp1,5.231782880568844,glpT,1.7716666833333337,-0.2352,5.2169,1h_SI9,1h,SI9,24h_SI1,24h,SI1,5.4521,5.231782880568844,820.0
N900_RS14675,TensorComp1,4.528885185399756,N900_RS14675,1.179211736666667,-0.31504,5.1778,3h_co,3h,co,6h_st,6h,st,5.49284,4.528885185399756,1385.0
N900_RS14680,TensorComp1,4.002749033900417,spindolin,1.0198445999999999,-0.4481,3.6802,3h_SI1,3h,SI1,3h_SI3,3h,SI3,4.1283,4.002749033900417,1732.0
N900_RS14685,TensorComp1,4.951864423518297,sensor histidine kinase_4,0.8288762466666667,-1.1174,4.2843,6h_SI1,6h,SI1,12h_SI3,12h,SI3,5.4017,4.951864423518297,1048.0
N900_RS14690,TensorComp1,4.76935504327087,dctD_2,0.5789646349999998,-0.85378,5.0611,6h_st,6h,st,3h_SI3,3h,SI3,5.91488,4.76935504327087,1183.0
N900_RS14700,TensorComp1,4.947354351421408,C4-dicarboxylate ABC transporter substrate-binding protein_2,0.41813456666666676,-0.89993,4.8013,1h_st,1h,st,3h_SI4,3h,SI4,5.701230000000001,4.947354351421408,1053.0
N900_RS14705,TensorComp1,3.2028546222888092,dctM_2,0.2464661833333333,-1.0563,4.0435,24h_st,24h,st,3h_SI2,3h,SI2,5.0998,3.2028546222888092,2177.0
N900_RS14710,TensorComp1,2.757971539799441,lhgO,0.9118612683333336,-0.65955,4.2693,6h_SI1,6h,SI1,3h_SI3,3h,SI3,4.928850000000001,2.757971539799441,2390.0
N900_RS14715,TensorComp1,4.3566062469096885,peptidase M66,0.29567737833333335,-1.1244,3.2812,3h_SI1,3h,SI1,12h_SI1,12h,SI1,4.4056,4.3566062469096885,1511.0
N900_RS14720,TensorComp1,5.796585202249108,def2,1.5265720500000002,-0.42556,5.3288,1h_SI8,1h,SI8,3h_st,3h,st,5.75436,5.796585202249108,333.0
N900_RS14725,TensorComp1,6.185951894609045,oxidoreductase,1.153730326666667,-0.45255,3.6931,1h_st,1h,st,3h_SI2,3h,SI2,4.14565,6.185951894609045,97.0
N900_RS14730,TensorComp1,5.774956368207704,mrpG,1.275571816666667,-0.39763,4.2197,1h_SI7,1h,SI7,3h_SI1,3h,SI1,4.61733,5.774956368207704,348.0
N900_RS14735,TensorComp1,2.2915053196821673,cation:proton antiporter,0.7567654833333334,-0.54218,5.244,24h_SI3,24h,SI3,6h_SI3,6h,SI3,5.78618,2.2915053196821673,2575.0
N900_RS14740,TensorComp1,-1.2867063445094227,mrpE,-0.32300234999999994,-1.8152,2.1712,3h_SI6,3h,SI6,12h_SI3,12h,SI3,3.9863999999999997,1.2867063445094227,2903.0
N900_RS14745,TensorComp1,3.674374173538157,mnhD,0.36043955833333335,-0.86445,3.0292,24h_SI1,24h,SI1,3h_SI4,3h,SI4,3.89365,3.674374173538157,1936.0
N900_RS14750,TensorComp1,3.839139368555262,mrpC,0.6532479050000001,-1.0686,3.7601,3h_SI2,3h,SI2,1h_ce,1h,ce,4.8286999999999995,3.839139368555262,1840.0
N900_RS14755,TensorComp1,6.000627987208349,mrpA,0.7008406166666667,-0.50543,3.3469,1h_st,1h,st,3h_SI1,3h,SI1,3.8523300000000003,6.000627987208349,188.0
N900_RS14760,TensorComp1,-1.033877728336637,N900_RS14760,-1.2850110999999997,-4.6618,1.5573,6h_SI6,6h,SI6,12h_SI3,12h,SI3,6.2191,1.033877728336637,2963.0
N900_RS14765,TensorComp1,6.295405263085679,uspA_2,0.7727559999999999,-1.0223,4.457,6h_ce,6h,ce,6h_st,6h,st,5.4793,6.295405263085679,59.0
N900_RS14770,TensorComp1,5.001069844191666,tryptophan-specific transporter,1.1096724500000001,-0.29149,3.7705,12h_st,12h,st,3h_SI4,3h,SI4,4.06199,5.001069844191666,1016.0
N900_RS14775,TensorComp1,2.6641608145590574,tnaA,0.6650317283333333,-1.2507,3.6123,3h_SI8,3h,SI8,3h_SI5,3h,SI5,4.8629999999999995,2.6641608145590574,2422.0
N900_RS14785,TensorComp1,2.9536305426409895,ypeB_BLAST,0.24818010000000001,-1.3015,4.0371,3h_SI8,3h,SI8,3h_SI1,3h,SI1,5.3386,2.9536305426409895,2300.0
N900_RS14795,TensorComp1,5.505345927420537,N900_RS14795,0.9819790816666666,-0.39845,3.5246,1h_SI7,1h,SI7,3h_st,3h,st,3.92305,5.505345927420537,582.0
N900_RS14800,TensorComp1,0.45297349923265007,cspV_1,0.6819019683333334,-1.1909,4.1774,1h_co,1h,co,6h_SI5,6h,SI5,5.3683,0.45297349923265007,3097.0
N900_RS14805,TensorComp1,6.187146671435791,N900_RS14805,0.9900946616666666,-0.49914,4.3301,12h_SI6,12h,SI6,3h_SI1,3h,SI1,4.8292399999999995,6.187146671435791,94.0
N900_RS14810,TensorComp1,4.560865620332225,batD,1.0372278024500001,-0.36439,3.484,3h_co,3h,co,3h_SI1,3h,SI1,3.84839,4.560865620332225,1359.0
N900_RS14815,TensorComp1,2.2988751794515676,N900_RS14815,0.33510036666666665,-1.5612,2.8791,6h_SI1,6h,SI1,3h_SI5,3h,SI5,4.440300000000001,2.2988751794515676,2569.0
N900_RS14820,TensorComp1,5.413570661753258,N900_RS14820,1.0241935116666665,-0.4809,3.887,1h_st,1h,st,3h_SI1,3h,SI1,4.3679,5.413570661753258,664.0
N900_RS14825,TensorComp1,3.2608275260926725,N900_RS14825,0.010192378333333318,-1.641,4.3978,24h_SI1,24h,SI1,6h_SI1,6h,SI1,6.0388,3.2608275260926725,2143.0
N900_RS14830,TensorComp1,4.618465479557657,N900_RS14830,1.3133903625,-0.15197,4.2133,1h_SI9,1h,SI9,1h_st,1h,st,4.365270000000001,4.618465479557657,1322.0
N900_RS14835,TensorComp1,4.683396488573678,MoxR family ATPase,0.7368048383333334,-0.75366,3.204,6h_st,6h,st,12h_SI4,12h,SI4,3.95766,4.683396488573678,1267.0
N900_RS14840,TensorComp1,6.603340018524918,methyl-accepting chemotaxis protein_20,1.6516783833333337,-0.30857,5.037,1h_SI6,1h,SI6,6h_SI1,6h,SI1,5.34557,6.603340018524918,12.0
N900_RS14845,TensorComp1,3.258064822411642,chromosome segregation ATPase_2,0.44671156666666667,-1.1859,2.9725,3h_SI1,3h,SI1,6h_st,6h,st,4.1584,3.258064822411642,2144.0
N900_RS14850,TensorComp1,5.927750835784991,frnE protein,1.1155926266666667,-0.75901,4.4755,1h_SI4,1h,SI4,3h_SI3,3h,SI3,5.23451,5.927750835784991,233.0
N900_RS14855,TensorComp1,4.866447160456567,psuT,0.4617115500000001,-0.9648,3.3837,1h_ce,1h,ce,6h_SI4,6h,SI4,4.3485000000000005,4.866447160456567,1108.0
N900_RS14860,TensorComp1,4.1307001295459855,pepT,0.9717282,-0.9055,3.5006,12h_st,12h,st,3h_SI5,3h,SI5,4.4061,4.1307001295459855,1645.0
N900_RS14865,TensorComp1,4.230840280367978,mscS_2,1.0473618333333332,-0.12769,3.9044,12h_st,12h,st,3h_SI2,3h,SI2,4.03209,4.230840280367978,1582.0
N900_RS14870,TensorComp1,4.3736480318072575,norR,0.9653880666666667,-0.82117,3.6888,1h_ce,1h,ce,12h_st,12h,st,4.50997,4.3736480318072575,1500.0
N900_RS14875,TensorComp1,6.025768970613892,hmpA,0.8405361766666667,-0.64206,3.6934,1h_st,1h,st,3h_SI2,3h,SI2,4.33546,6.025768970613892,172.0
N900_RS14885,TensorComp1,2.5220748918548535,arfA,0.8576631833333335,-1.2438,5.3348,12h_SI1,12h,SI1,3h_SI1,3h,SI1,6.578600000000001,2.5220748918548535,2481.0
N900_RS14890,TensorComp1,3.7830950331305204,N900_RS14890,0.8366531266666667,-1.8851,4.7062,6h_SI7,6h,SI7,12h_SI1,12h,SI1,6.5913,3.7830950331305204,1873.0
N900_RS14895,TensorComp1,4.84400549843838,N900_RS14895,1.0556755666666666,-0.48375,4.7246,1h_SI6,1h,SI6,3h_st,3h,st,5.208349999999999,4.84400549843838,1123.0
N900_RS14900,TensorComp1,6.168704432884873,rcsC_9,1.5730232666666668,-0.30345,4.2218,1h_SI6,1h,SI6,6h_st,6h,st,4.52525,6.168704432884873,108.0
N900_RS14905,TensorComp1,2.944468789127651,N900_RS14905,0.22359617349999997,-1.5333,4.7713,12h_SI2,12h,SI2,6h_st,6h,st,6.304600000000001,2.944468789127651,2304.0
N900_RS14910,TensorComp1,5.874204395766092,NAD(P)H-hydrate dehydratase,0.30185363333333337,-1.202,3.0418,6h_st,6h,st,3h_SI3,3h,SI3,4.2438,5.874204395766092,276.0
N900_RS14915,TensorComp1,1.9228781012256169,ldhA,0.1350595366666667,-1.7158,2.8087,6h_SI3,6h,SI3,3h_SI4,3h,SI4,4.5245,1.9228781012256169,2703.0
N900_RS14920,TensorComp1,5.502879236119117,"Na+/H+ antiporter, putative",0.8517912416666668,-0.54341,3.7246,1h_st,1h,st,3h_SI5,3h,SI5,4.26801,5.502879236119117,585.0
N900_RS14925,TensorComp1,4.06038038307345,potassium channel protein,0.379093905,-1.029,3.0126,3h_SI4,3h,SI4,3h_SI5,3h,SI5,4.0416,4.06038038307345,1688.0
N900_RS14930,TensorComp1,6.1364709531458255,N900_RS14930,0.523956045,-1.0733,3.1352,3h_SI9,3h,SI9,3h_SI1,3h,SI1,4.2085,6.1364709531458255,125.0
N900_RS14935,TensorComp1,1.0589606873472321,N900_RS14935,-0.5307166666666666,-3.3628,3.168,6h_co,6h,co,3h_SI5,3h,SI5,6.5308,1.0589606873472321,2955.0
N900_RS14940,TensorComp1,2.6794592278070186,guaC,0.6495650883333333,-0.93003,3.6756,12h_SI1,12h,SI1,6h_SI2,6h,SI2,4.605630000000001,2.6794592278070186,2415.0
N900_RS14945,TensorComp1,1.7282878584047112,DNA cytosine methyltransferase,-2.1396211666666667,-5.1845,2.9562,12h_SI5,12h,SI5,1h_st,1h,st,8.140699999999999,1.7282878584047112,2765.0
N900_RS14950,TensorComp1,2.0699757755987043,N900_RS14950,-0.8942275,-4.3659,4.1423,6h_SI6,6h,SI6,3h_SI1,3h,SI1,8.508199999999999,2.0699757755987043,2660.0
N900_RS14955,TensorComp1,3.9634137388105315,N900_RS14955,-0.06139515166666667,-1.4675,4.1407,3h_SI3,3h,SI3,6h_SI2,6h,SI2,5.6082,3.9634137388105315,1763.0
N900_RS14960,TensorComp1,2.2625137392393,N900_RS14960,0.08170961666666665,-1.6726,2.876,6h_SI2,6h,SI2,1h_co,1h,co,4.5486,2.2625137392393,2588.0
